video_id,title,channel_name,subscriber_count,category,publish_date,trending_date,days_to_trend,year,month,day_of_week,trending_country,language,duration_seconds,views,likes,dislikes,comments,like_view_ratio_pct,comment_view_ratio_pct,engagement_score
VID007363,Tesla Model 3 Review - Is It Worth It?,FireWorld,11819,Science & Technology,03-12-2020,05-12-2020,2,2020,12,Thursday,MX,es,344,13433,1384,429,97,10.303,0.7221,12.4693
VID007364,We Found the SATISFYING AI tools,IceNetwork,18316,Comedy,23-01-2023,25-01-2023,2,2023,1,Monday,DE,de,399,10000,748,219,105,7.48,1.05,10.63
VID007365,What Wimbledon Means For The World,UltraTV,111085,News & Politics,11-05-2024,13-05-2024,2,2024,5,Saturday,TH,th,1677,169912,6664,1547,328,3.922,0.193,4.5012
VID007366,This AI tools is UNREAL,ProBeast,1379602,Film & Animation,25-09-2021,27-09-2021,2,2021,9,Saturday,AR,es,741,3388516,414105,74173,2823,12.2208,0.0833,12.4708
VID007367,What Olympics Means For The World,BestVlogs,40162,News & Politics,20-10-2022,23-10-2022,3,2022,10,Thursday,MX,es,511,19984,1722,110,72,8.6169,0.3603,9.6978
VID007368,This AI tools is UNREAL,TopZone,46963,Comedy,01-01-2021,03-01-2021,2,2021,1,Friday,GB,en,264,14002,651,64,68,4.6493,0.4856,6.1063
VID007369,BTS - Ice [Lyrics],MegaPlays,26577,Music,03-10-2023,05-10-2023,2,2023,10,Tuesday,IN,en,385,105668,4846,1089,1092,4.5861,1.0334,7.6863
VID007370,UNBELIEVABLE AI tools You Have to See,OfficialNation,4599096,People & Blogs,30-04-2020,05-05-2020,5,2020,4,Thursday,DE,de,158,1391132,22637,4467,9554,1.6272,0.6868,3.6876
VID007371,UNBELIEVABLE AI tools You Have to See,StudioFilms,6766505,Comedy,30-03-2024,04-04-2024,5,2024,3,Saturday,TH,th,762,184831,10517,1852,678,5.6901,0.3668,6.7905
VID007372,I Spent $50000 on fast food,DarkHD,9784894,Entertainment,18-10-2020,25-10-2020,7,2020,10,Sunday,VN,vi,948,40756244,1327634,382369,266524,3.2575,0.6539,5.2193
VID007373,I Spent $100000 on survival challenge,DarkTV,1342619,Entertainment,15-12-2025,16-12-2025,1,2025,12,Monday,AU,en,708,1519413,134498,14820,6052,8.852,0.3983,10.0469
VID007374,The Most AMAZING mystery box Ever,GlobalMedia,1000,Entertainment,06-11-2022,06-11-2022,0,2022,11,Sunday,IN,en,579,10000,650,48,120,6.5,1.2,10.1
VID007375,Palworld but it's CURSED,MrPlays,1635860,Gaming,12-07-2023,19-07-2023,7,2023,7,Wednesday,DE,de,83,225559,7089,1413,1843,3.1429,0.8171,5.5941
VID007376,NEW Lethal Company Update is INSANE,FireSports,355899,Gaming,20-01-2021,21-01-2021,1,2021,1,Wednesday,US,en,1631,235295,17315,5761,1992,7.3588,0.8466,9.8986
VID007377,SZA - Gone [Lyrics],SunComedy,6431629,Music,29-10-2025,30-10-2025,1,2025,10,Wednesday,US,en,253,1721679,113229,27036,8516,6.5767,0.4946,8.0606
VID007378,UNBELIEVABLE survival challenge You Have to See,SunHD,309421,Comedy,16-01-2025,17-01-2025,1,2025,1,Thursday,IN,en,525,20669,1923,584,146,9.3038,0.7064,11.4229
VID007379,What Champions League Means For The World,TeamWorld,550141,News & Politics,30-11-2024,03-12-2024,3,2024,11,Saturday,US,en,951,196991,11191,3458,2507,5.681,1.2726,9.4989
VID007380,The Future of Blockchain is HERE,BestGaming,14991,Science & Technology,27-11-2024,27-11-2024,0,2024,11,Wednesday,US,en,789,20656,661,221,73,3.2,0.3534,4.2603
VID007381,Valorant World Record Speedrun,PrimeBeast,57485,Gaming,01-06-2025,15-06-2025,14,2025,6,Sunday,CA,en,977,10000,1276,440,12,12.76,0.12,13.12
VID007382,Dua Lipa - Ice [Lyrics],IceExplains,254512,Music,15-12-2021,29-12-2021,14,2021,12,Wednesday,US,en,305,202802,5473,972,2457,2.6987,1.2115,6.3333
VID007383,Fortnite World Record Speedrun,GlobalCentral,565562,Gaming,29-09-2023,04-10-2023,5,2023,9,Friday,VN,vi,641,22716,1048,155,132,4.6135,0.5811,6.3568
VID007384,🔥 The Weeknd NEW SONG 2023,MoonStudio,2463244,Music,08-03-2023,22-03-2023,14,2023,3,Wednesday,IN,en,310,39959,2775,562,138,6.9446,0.3454,7.9807
VID007385,🔥 Olivia Rodrigo NEW SONG 2025,DailyGaming,845004,Music,22-01-2026,23-01-2026,1,2026,1,Thursday,IN,en,306,213313,3144,341,1858,1.4739,0.871,4.087
VID007386,I Beat Elden Ring Without crafting,OfficialStudio,24012,Gaming,04-06-2024,06-06-2024,2,2024,6,Tuesday,IN,en,1289,56346,2372,214,498,4.2097,0.8838,6.8612
VID007387,Why Quantum Computing Will Change Everything,SunReacts,4299258,Science & Technology,01-05-2023,02-05-2023,1,2023,5,Monday,BR,pt,1424,688668,42081,13912,4234,6.1105,0.6148,7.9549
VID007388,PewDiePie FINALLY Reveals The Truth,WildMedia,35247,Entertainment,27-04-2025,28-04-2025,1,2025,4,Sunday,ID,id,305,10000,1030,146,42,10.3,0.42,11.56
VID007389,Forever | Travis Scott ft. Nicki Minaj,BrightSports,50481,Music,06-12-2020,20-12-2020,14,2020,12,Sunday,IN,en,256,10000,479,155,87,4.79,0.87,7.4
VID007390,This mystery box is UNREAL,MegaShow,1676561,Autos & Vehicles,02-09-2025,04-09-2025,2,2025,9,Tuesday,BR,pt,613,978432,54863,16029,9650,5.6072,0.9863,8.5661
VID007391,You Won't BELIEVE What Happened Next!,MaxZone,114547,Entertainment,22-03-2026,29-03-2026,7,2026,3,Sunday,US,en,423,15721,608,162,124,3.8674,0.7888,6.2337
VID007392,Taylor Swift - Sunrise [Lyrics],WorldChannel,573756,Music,18-08-2023,21-08-2023,3,2023,8,Friday,IN,en,134,40836,1943,609,313,4.7581,0.7665,7.0575
VID007393,Best Goals/Plays of the Week,BestExplains,1717792,Sports,04-10-2023,07-10-2023,3,2023,10,Wednesday,US,en,811,2015013,55434,18732,2854,2.751,0.1416,3.176
VID007394,This AI tools is UNREAL,SuperReacts,1766500,Comedy,03-02-2023,17-02-2023,14,2023,2,Friday,IN,en,367,591172,23945,1980,2970,4.0504,0.5024,5.5576
VID007395,This survival challenge is UNREAL,TheLive,2378578,Autos & Vehicles,18-09-2024,23-09-2024,5,2024,9,Wednesday,CA,en,160,82527,4743,984,81,5.7472,0.0981,6.0417
VID007396,UNBELIEVABLE mystery box You Have to See,GlobalVlogs,103260,Film & Animation,21-09-2024,28-09-2024,7,2024,9,Saturday,IN,en,302,180750,6710,2017,2883,3.7123,1.595,8.4974
VID007397,This mystery box is UNREAL,StudioChannel,13182460,People & Blogs,20-01-2024,27-01-2024,7,2024,1,Saturday,JP,ja,521,10160272,543500,152943,32815,5.3493,0.323,6.3182
VID007398,The Weeknd - Fire [Lyrics],BestBeast,992873,Music,24-10-2021,26-10-2021,2,2021,10,Sunday,VN,vi,378,868388,47653,16001,1838,5.4875,0.2117,6.1225
VID007399,Forever - Doja Cat (Live Performance),StarSports,26090,Music,11-03-2021,13-03-2021,2,2021,3,Thursday,US,en,382,10000,826,252,9,8.26,0.09,8.53
VID007400,We Found the UNBELIEVABLE TikTok trends,WildOfficial,22386,Film & Animation,20-02-2023,23-02-2023,3,2023,2,Monday,BR,pt,238,10000,359,93,7,3.59,0.07,3.8
VID007401,The Most SHOCKING luxury items Ever,DrPlus,760286,Entertainment,22-12-2021,29-12-2021,7,2021,12,Wednesday,BR,pt,237,386629,31532,2550,381,8.1556,0.0985,8.4513
VID007402,Sunrise - BTS (Live Performance),UltraComedy,25446,Music,19-07-2021,19-07-2021,0,2021,7,Monday,AR,es,318,10000,874,195,44,8.74,0.44,10.06
VID007403,We Found the SATISFYING fast food,SuperSports,38139,Film & Animation,26-02-2023,28-02-2023,2,2023,2,Sunday,CA,en,258,13273,252,17,123,1.8986,0.9267,4.6787
VID007404,This luxury items is UNREAL,WildHub,1199,Film & Animation,16-08-2023,16-08-2023,0,2023,8,Wednesday,IN,en,448,10000,119,12,37,1.19,0.37,2.3
VID007405,I Spent $100 on TikTok trends,MoonComedy,74833,Entertainment,08-11-2025,08-11-2025,0,2025,11,Saturday,BR,pt,723,10000,305,26,56,3.05,0.56,4.73
VID007406,🔥 Metro Boomin NEW SONG 2022,DrHD,3336032,Music,27-07-2022,03-08-2022,7,2022,7,Wednesday,MX,es,307,219907,10627,3487,2937,4.8325,1.3356,8.8392
VID007407,SHOCKING luxury items You Have to See,BestNews,60817,Comedy,17-09-2021,18-09-2021,1,2021,9,Friday,ID,id,2185,10000,311,79,22,3.11,0.22,3.77
VID007408,Charli D'Amelio FINALLY Reveals The Truth,CoolStudio,40432,Entertainment,25-11-2023,02-12-2023,7,2023,11,Saturday,CA,en,431,32992,997,77,145,3.0219,0.4395,4.3404
VID007409,Kai Cenat plays Palworld for the first time,IceComedy,26999,Gaming,28-02-2024,29-02-2024,1,2024,2,Wednesday,IN,en,1082,14643,298,90,141,2.0351,0.9629,4.9239
VID007410,Doja Cat - Midnight (Official Music Video),MaxChannel,333461,Music,02-05-2020,03-05-2020,1,2020,5,Saturday,RU,ru,290,12032,868,187,103,7.2141,0.8561,9.7822
VID007411,xQc plays GTA 6 for the first time,GlobalSports,257716,Gaming,14-08-2020,21-08-2020,7,2020,8,Friday,MX,es,1534,119608,6189,1491,206,5.1744,0.1722,5.6911
VID007412,Taylor Swift - Stay (Official Music Video),TeamMedia,79296,Music,23-01-2023,24-01-2023,1,2023,1,Monday,GB,en,353,10000,339,25,104,3.39,1.04,6.51
VID007413,🔥 Ariana Grande NEW SONG 2022,TrueCentral,657429,Music,04-03-2026,07-03-2026,3,2026,3,Wednesday,US,en,377,782684,31627,2619,6913,4.0408,0.8832,6.6906
VID007414,Stay - Metro Boomin (Live Performance),SuperPlus,13696,Music,19-09-2024,19-09-2024,0,2024,9,Thursday,IN,en,326,10000,209,17,37,2.09,0.37,3.2
VID007415,This survival challenge is UNREAL,WorldShorts,10896,Autos & Vehicles,22-11-2024,24-11-2024,2,2024,11,Friday,US,en,3950,10000,467,89,71,4.67,0.71,6.8
VID007416,You Won't BELIEVE What Happened Next!,TopTV,8827,Entertainment,24-05-2022,25-05-2022,1,2022,5,Tuesday,FR,fr,129,10000,926,122,8,9.26,0.08,9.5
VID007417,AMAZING luxury items You Have to See,TheClips,310499,Howto & Style,02-03-2020,03-03-2020,1,2020,3,Monday,CA,en,557,343660,19055,4868,2040,5.5447,0.5936,7.3256
VID007418,Billie Eilish - Sunrise (Official Music Video),FireShow,2981869,Music,05-10-2025,06-10-2025,1,2025,10,Sunday,US,en,337,2007275,56864,2927,11908,2.8329,0.5932,4.6126
VID007419,Black Holes Explained in 15 Minutes,GlobalTech,484869,Education,27-06-2023,29-06-2023,2,2023,6,Tuesday,BR,pt,696,213613,1668,390,1300,0.7809,0.6086,2.6066
VID007420,Why Blockchain Will Change Everything,MaxComedy,179218,Science & Technology,19-01-2022,22-01-2022,3,2022,1,Wednesday,US,en,808,191018,10655,3576,2279,5.578,1.1931,9.1573
VID007421,Learn Economics - Complete Beginner Guide,TeamCentral,16338,Education,28-10-2025,28-10-2025,0,2025,10,Tuesday,US,en,446,10000,226,13,25,2.26,0.25,3.01
VID007422,We Found the SHOCKING mystery box,BestHD,1714343,Shows,11-09-2021,12-09-2021,1,2021,9,Saturday,US,en,219,3152886,146037,35646,23207,4.6319,0.7361,6.84
VID007423,CRAZY fast food You Have to See,DrReacts,60602113,Pets & Animals,24-10-2025,26-10-2025,2,2025,10,Friday,JP,ja,334,185351596,14731228,1423804,1700693,7.9477,0.9175,10.7004
VID007424,INSANE gadgets You Have to See,SuperShow,58484,Shorts,14-10-2023,17-10-2023,3,2023,10,Saturday,BR,pt,20,295368,21583,1258,5153,7.3072,1.7446,12.541
VID007425,We Tried TikTok trends For 24 Hours,MoonFilms,7023,Entertainment,30-08-2023,01-09-2023,2,2023,8,Wednesday,IN,en,767,10000,686,181,70,6.86,0.7,8.96
VID007426,AMAZING gadgets You Have to See,EpicHub,1547689,Film & Animation,10-03-2026,10-03-2026,0,2026,3,Tuesday,BR,pt,451,756457,44157,14527,6741,5.8373,0.8911,8.5107
VID007427,I Spent $100 on TikTok trends,WildChannel,362669,Entertainment,04-09-2021,04-09-2021,0,2021,9,Saturday,GB,en,187,6926993,454974,90577,83117,6.5681,1.1999,10.1678
VID007428,Stay - Doja Cat (Live Performance),StarExplains,2558562,Music,05-05-2021,05-05-2021,0,2021,5,Wednesday,IN,en,232,1825481,78275,4653,522,4.2879,0.0286,4.3737
VID007429,This fast food is UNREAL,MoonSports,24281,Shorts,26-05-2020,26-05-2020,0,2020,5,Tuesday,GB,en,49,10000,238,57,39,2.38,0.39,3.55
VID007430,We Found the SATISFYING survival challenge,RealCentral,2981032,Film & Animation,11-01-2026,11-01-2026,0,2026,1,Sunday,IN,en,1914,38207,1233,385,150,3.2272,0.3926,4.405
VID007431,This AI tools is UNREAL,DarkChannel,202125,Travel & Events,29-09-2024,30-09-2024,1,2024,9,Sunday,IN,en,772,312975,19855,1076,3483,6.344,1.1129,9.6826
VID007432,We Found the UNBELIEVABLE fast food,StudioChannel,2243133,People & Blogs,30-10-2024,06-11-2024,7,2024,10,Wednesday,IN,en,164,117054,7346,616,485,6.2757,0.4143,7.5188
VID007433,Zelda World Record Speedrun,OfficialStudio,130496,Gaming,12-08-2021,13-08-2021,1,2021,8,Thursday,KR,ko,536,37223,1716,198,93,4.6101,0.2498,5.3596
VID007434,Sunrise - Kendrick Lamar (Live Performance),MaxClips,1187,Music,08-06-2025,13-06-2025,5,2025,6,Sunday,VN,vi,212,10000,421,125,48,4.21,0.48,5.65
VID007435,Soccer Highlights | Champions League,UltraTech,122539,Sports,09-01-2023,09-01-2023,0,2023,1,Monday,MX,es,5260,78457,1989,128,533,2.5351,0.6794,4.5732
VID007436,We Tried fast food For 24 Hours,MrTech,64575,Entertainment,22-01-2023,23-01-2023,1,2023,1,Sunday,RU,ru,704,19429,1270,372,153,6.5366,0.7875,8.8991
VID007437,5G vs GPT-5 - Ultimate Comparison,MaxTech,63530,Science & Technology,04-08-2023,06-08-2023,2,2023,8,Friday,RU,ru,242,10000,557,62,24,5.57,0.24,6.29
VID007438,Stay - Ed Sheeran (Live Performance),ProNetwork,44362,Music,19-10-2022,19-10-2022,0,2022,10,Wednesday,MX,es,322,10000,350,26,39,3.5,0.39,4.67
VID007439,Stay - Drake (Live Performance),BestMedia,1246,Music,28-11-2025,28-11-2025,0,2025,11,Friday,US,en,275,10000,556,132,19,5.56,0.19,6.13
VID007440,SZA - Wild (Official Music Video),IceNews,33784,Music,08-06-2023,10-06-2023,2,2023,6,Thursday,US,en,361,71922,4458,1242,373,6.1984,0.5186,7.7542
VID007441,We Found the SHOCKING fast food,UltraHub,110594,Howto & Style,15-07-2024,18-07-2024,3,2024,7,Monday,ID,id,525,43639,3619,551,88,8.293,0.2017,8.898
VID007442,The Future of Neuralink is HERE,TopWorld,141602,Science & Technology,04-03-2022,05-03-2022,1,2022,3,Friday,US,en,431,10000,523,83,55,5.23,0.55,6.88
VID007443,Stay | Bad Bunny ft. Nicki Minaj,IceSports,379511,Music,13-01-2025,13-01-2025,0,2025,1,Monday,ID,id,246,93828,9436,3181,929,10.0567,0.9901,13.027
VID007444,Election 2022 - Latest Updates,WorldNews,7137,News & Politics,08-01-2026,10-01-2026,2,2026,1,Thursday,US,en,204,10000,564,71,73,5.64,0.73,7.83
VID007445,This TikTok trends is UNREAL,BrightChannel,5294,Comedy,25-09-2023,25-09-2023,0,2023,9,Monday,KR,ko,404,10000,522,68,44,5.22,0.44,6.54
VID007446,Doja Cat - Ice (Official Music Video),CoolBeast,17218,Music,27-01-2021,28-01-2021,1,2021,1,Wednesday,IN,en,145,21985,1382,481,195,6.2861,0.887,8.947
VID007447,Galaxy S26 Review - Is It Worth It?,StarWorld,111355,Science & Technology,05-06-2022,07-06-2022,2,2022,6,Sunday,PH,en,1032,10000,919,161,58,9.19,0.58,10.93
VID007448,This luxury items is UNREAL,StarTV,121459,Film & Animation,24-12-2025,31-12-2025,7,2025,12,Wednesday,TR,tr,593,44013,1275,207,353,2.8969,0.802,5.303
VID007449,You Won't BELIEVE What Happened Next!,UltraReacts,1000,Entertainment,09-02-2021,10-02-2021,1,2021,2,Tuesday,US,en,604,10000,507,105,70,5.07,0.7,7.17
VID007450,Why Quantum Computing Will Change Everything,MegaGaming,929341,Science & Technology,18-12-2020,21-12-2020,3,2020,12,Friday,GB,en,815,469362,37223,6689,3732,7.9306,0.7951,10.3159
VID007451,This AI tools is UNREAL,IceMusic,5058537,Howto & Style,19-01-2026,24-01-2026,5,2026,1,Monday,IN,en,6016,3697381,69129,11045,6765,1.8697,0.183,2.4186
VID007452,We Found the CRAZY gadgets,SuperShow,128477,People & Blogs,09-08-2022,16-08-2022,7,2022,8,Tuesday,US,en,270,10000,332,36,85,3.32,0.85,5.87
VID007453,We Tried gadgets For 24 Hours,MaxShorts,300532,Entertainment,26-04-2023,27-04-2023,1,2023,4,Wednesday,MX,es,714,12297,187,56,94,1.5207,0.7644,3.8139
VID007454,MrBeast FINALLY Reveals The Truth,DrVlogs,71287,Entertainment,15-01-2021,16-01-2021,1,2021,1,Friday,MX,es,522,256828,20440,4460,1212,7.9586,0.4719,9.3744
VID007455,Valorant World Record Speedrun,UltraStudio,5122884,Gaming,06-11-2021,07-11-2021,1,2021,11,Saturday,IN,en,703,111240,9293,1163,660,8.354,0.5933,10.1339
VID007456,The Future of Quantum Computing is HERE,PrimeWorld,1249087,Science & Technology,22-11-2021,29-11-2021,7,2021,11,Monday,BR,pt,776,342186,12418,2536,4587,3.629,1.3405,7.6505
VID007457,We Found the CRAZY fast food,TopExplains,6250,Travel & Events,01-08-2022,01-08-2022,0,2022,8,Monday,GB,en,761,10000,346,78,78,3.46,0.78,5.8
VID007458,This survival challenge is UNREAL,ThePlays,7534253,Comedy,08-01-2026,11-01-2026,3,2026,1,Thursday,US,en,2871,1539703,153707,15557,19033,9.9829,1.2361,13.6913
VID007459,Everything You Need to Know About History,BrightShow,786220,Education,16-11-2025,23-11-2025,7,2025,11,Sunday,IN,en,1371,3707171,219294,44090,12407,5.9154,0.3347,6.9194
VID007460,We Tried mystery box For 24 Hours,StudioSports,14346,Entertainment,01-02-2021,02-02-2021,1,2021,2,Monday,IN,en,538,26783,668,134,166,2.4941,0.6198,4.3535
VID007461,We Found the SHOCKING luxury items,StarMedia,33862,Film & Animation,24-12-2022,27-12-2022,3,2022,12,Saturday,US,en,262,24061,1634,211,70,6.7911,0.2909,7.6639
VID007462,Elden Ring World Record Speedrun,EpicHD,8442,Gaming,31-05-2022,31-05-2022,0,2022,5,Tuesday,US,en,631,10000,801,239,43,8.01,0.43,9.3
VID007463,We Found the UNBELIEVABLE gadgets,TrueNation,2148399,People & Blogs,23-04-2024,23-04-2024,0,2024,4,Tuesday,TH,th,609,167969,2326,524,886,1.3848,0.5275,2.9672
VID007464,AMAZING mystery box You Have to See,UltraCentral,34214675,Pets & Animals,15-11-2025,17-11-2025,2,2025,11,Saturday,US,en,333,118396147,5976697,540598,321577,5.0481,0.2716,5.8629
VID007465,Kai Cenat plays Minecraft for the first time,DarkNetwork,63950591,Gaming,10-11-2024,17-11-2024,7,2024,11,Sunday,IN,en,2665,2000000000,81559681,7661629,2890066,4.078,0.1445,4.5115
VID007466,CRAZY TikTok trends You Have to See,EpicMedia,61078,Travel & Events,20-03-2022,27-03-2022,7,2022,3,Sunday,JP,ja,280,10000,333,113,19,3.33,0.19,3.9
VID007467,This luxury items is UNREAL,SunComedy,307575,People & Blogs,26-11-2023,03-12-2023,7,2023,11,Sunday,IN,en,639,160999,7285,1516,324,4.5249,0.2012,5.1286
VID007468,This survival challenge is UNREAL,WorldMedia,530006,Film & Animation,26-09-2020,27-09-2020,1,2020,9,Saturday,FR,fr,44,105569,8029,967,274,7.6055,0.2595,8.3841
VID007469,CRAZY AI tools You Have to See,EpicPlus,284911,People & Blogs,06-12-2022,07-12-2022,1,2022,12,Tuesday,BR,pt,118,88434,1710,590,270,1.9336,0.3053,2.8496
VID007470,We Found the AMAZING fast food,DarkExplains,424357,Comedy,17-07-2024,18-07-2024,1,2024,7,Wednesday,US,en,348,280327,11084,3056,1712,3.954,0.6107,5.7861
VID007471,I Beat Valorant Without weapons,DarkDaily,10536948,Gaming,26-09-2022,26-09-2022,0,2022,9,Monday,IN,en,1603,1579862,184644,26016,9759,11.6873,0.6177,13.5405
VID007472,Fire - Olivia Rodrigo (Live Performance),UltraComedy,113103,Music,29-01-2020,31-01-2020,2,2020,1,Wednesday,DE,de,357,276630,9948,911,866,3.5961,0.3131,4.5353
VID007473,We Found the EPIC mystery box,WildShow,171142,Comedy,29-10-2021,30-10-2021,1,2021,10,Friday,ID,id,624,146321,4991,434,254,3.411,0.1736,3.9318
VID007474,BREAKING: World Cup | Full Coverage,MoonOfficial,54557,News & Politics,28-04-2025,03-05-2025,5,2025,4,Monday,US,en,358,19140,754,257,338,3.9394,1.7659,9.2372
VID007475,Barcelona vs Liverpool - INCREDIBLE Finish!,UltraOfficial,148127,Sports,26-12-2023,26-12-2023,0,2023,12,Tuesday,AU,en,163,24374,1528,259,85,6.269,0.3487,7.3152
VID007476,AMAZING survival challenge You Have to See,CoolLive,32903345,Howto & Style,14-02-2023,15-02-2023,1,2023,2,Tuesday,IN,en,171,101516945,4641423,1558242,688495,4.5721,0.6782,6.6067
VID007477,We Found the SHOCKING TikTok trends,StudioTV,34289,Comedy,29-09-2025,02-10-2025,3,2025,9,Monday,US,en,1234,232301,7117,1043,1032,3.0637,0.4443,4.3965
VID007478,Baldur's Gate 3 World Record Speedrun,WorldDaily,14130149,Gaming,22-06-2024,25-06-2024,3,2024,6,Saturday,MX,es,1036,45209536,3192420,391340,279634,7.0614,0.6185,8.917
VID007479,Top 10 Tennis Moments of 2020,OfficialMusic,1189959,Sports,18-03-2025,25-03-2025,7,2025,3,Tuesday,BR,pt,175,118202,4251,1448,526,3.5964,0.445,4.9314
VID007480,Vision Pro Review - Is It Worth It?,SkyDaily,245419,Science & Technology,06-10-2025,08-10-2025,2,2025,10,Monday,BR,pt,287,161830,9130,1798,1607,5.6417,0.993,8.6208
VID007481,SATISFYING AI tools You Have to See,MrTech,11395,Autos & Vehicles,23-07-2020,26-07-2020,3,2020,7,Thursday,BR,pt,1254,10000,1822,322,25,18.22,0.25,18.97
VID007482,We Found the INSANE fast food,MrComedy,441175,Pets & Animals,31-01-2022,07-02-2022,7,2022,1,Monday,MX,es,929,509456,23916,7193,1730,4.6944,0.3396,5.7132
VID007483,We Found the AMAZING fast food,MoonMedia,20650,Travel & Events,10-02-2023,15-02-2023,5,2023,2,Friday,US,en,236,80845,5434,1557,173,6.7215,0.214,7.3635
VID007484,SZA - Stay [Lyrics],DailyHub,67854,Music,12-04-2024,13-04-2024,1,2024,4,Friday,IN,en,205,10000,376,119,39,3.76,0.39,4.93
VID007485,Metro Boomin - Thunder (Official Music Video),FireStudio,3104,Music,20-08-2021,23-08-2021,3,2021,8,Friday,ID,id,228,10000,690,76,136,6.9,1.36,10.98
VID007486,You Won't BELIEVE What Happened Next!,CoolWorld,830210,Entertainment,21-02-2026,21-02-2026,0,2026,2,Saturday,US,en,474,415687,15028,915,1870,3.6152,0.4499,4.9648
VID007487,We Found the CRAZY luxury items,IceHD,55537,People & Blogs,26-12-2022,27-12-2022,1,2022,12,Monday,DE,de,1031,565279,28794,9239,2029,5.0938,0.3589,6.1706
VID007488,Wild - Billie Eilish (Live Performance),SkyDaily,1644292,Music,27-08-2023,27-08-2023,0,2023,8,Sunday,MX,es,192,502494,39408,11147,2091,7.8425,0.4161,9.0909
VID007489,Valorant World Record Speedrun,TrueHub,2379117,Gaming,21-08-2025,23-08-2025,2,2025,8,Thursday,MX,es,2349,624062,27628,4174,8700,4.4271,1.3941,8.6094
VID007490,Thunder - Kendrick Lamar (Live Performance),PrimeShorts,50812561,Music,07-03-2022,12-03-2022,5,2022,3,Monday,JP,ja,348,8256016,520972,165192,136477,6.3102,1.6531,11.2694
VID007491,Charli D'Amelio FINALLY Reveals The Truth,DarkNation,143112,Entertainment,28-04-2023,30-04-2023,2,2023,4,Friday,CA,en,1075,414047,35079,10792,4544,8.4722,1.0975,11.7646
VID007492,Virat Kohli DESTROYS Barcelona,DrMusic,3025,Sports,09-04-2025,14-04-2025,5,2025,4,Wednesday,US,en,713,10000,520,93,76,5.2,0.76,7.48
VID007493,Ludwig plays Minecraft for the first time,BestChannel,170634,Gaming,15-08-2024,17-08-2024,2,2024,8,Thursday,FR,fr,2302,74243,5400,1497,263,7.2734,0.3542,8.3361
VID007494,UNBELIEVABLE survival challenge You Have to See,BrightHD,65885,Film & Animation,27-03-2024,29-03-2024,2,2024,3,Wednesday,ID,id,285,83082,7681,1125,491,9.2451,0.591,11.018
VID007495,We Found the SATISFYING AI tools,EpicClips,40985,Film & Animation,04-01-2026,05-01-2026,1,2026,1,Sunday,BR,pt,185,10000,186,57,58,1.86,0.58,3.6
VID007496,Pokimane plays GTA 6 for the first time,CoolPlus,255634,Gaming,28-03-2023,02-04-2023,5,2023,3,Tuesday,BR,pt,660,260915,9272,1195,2937,3.5536,1.1257,6.9306
VID007497,Haaland DESTROYS Real Madrid,BrightCentral,3806896,Sports,25-03-2020,26-03-2020,1,2020,3,Wednesday,US,en,1931,3038657,193523,26153,11425,6.3687,0.376,7.4967
VID007498,SATISFYING fast food You Have to See,StarSports,87889,Comedy,05-11-2021,12-11-2021,7,2021,11,Friday,IN,en,1177,250291,11419,718,1965,4.5623,0.7851,6.9175
VID007499,IShowSpeed plays Baldur's Gate 3 for the first time,WildTV,6102302,Gaming,04-02-2026,05-02-2026,1,2026,2,Wednesday,GB,en,661,2537701,123072,36307,13903,4.8497,0.5479,6.4933
VID007500,This luxury items is UNREAL,SkyHub,7360859,Shows,05-11-2021,19-11-2021,14,2021,11,Friday,GB,en,402,87422,7051,1797,562,8.0655,0.6429,9.9941
VID007501,CEO Makes SHOCKING Announcement,WildCentral,6072,News & Politics,17-10-2023,17-10-2023,0,2023,10,Tuesday,RU,ru,311,10000,100,16,73,1,0.73,3.19
VID007502,What Olympics Means For The World,DailyDaily,268095,News & Politics,27-10-2024,27-10-2024,0,2024,10,Sunday,JP,ja,176,10000,171,11,77,1.71,0.77,4.02
VID007503,Best Goals/Plays of the Week,TeamPlus,1048124,Sports,05-02-2024,10-02-2024,5,2024,2,Monday,GB,en,1073,1774726,54858,2888,15225,3.0911,0.8579,5.6647
VID007504,We Found the EPIC AI tools,IceTech,1276044,Autos & Vehicles,30-06-2020,07-07-2020,7,2020,6,Tuesday,DE,de,728,728409,75485,23690,3898,10.363,0.5351,11.9684
VID007505,This fast food is UNREAL,UltraFilms,1678526,People & Blogs,10-01-2024,11-01-2024,1,2024,1,Wednesday,TH,th,1125,2418054,141350,31827,12059,5.8456,0.4987,7.3417
VID007506,Best Goals/Plays of the Week,TopMusic,33515,Sports,29-04-2025,01-05-2025,2,2025,4,Tuesday,US,en,1077,56029,2172,265,82,3.8766,0.1464,4.3156
VID007507,This fast food is UNREAL,GlobalPlus,11175221,People & Blogs,27-11-2024,02-12-2024,5,2024,11,Wednesday,GB,en,2621,1002062,43356,8915,2062,4.3267,0.2058,4.944
VID007508,SHOCKING luxury items You Have to See,DrTV,832750,Pets & Animals,02-11-2025,03-11-2025,1,2025,11,Sunday,ID,id,611,35705,2517,342,282,7.0494,0.7898,9.4188
VID007509,Top 10 Football Moments of 2023,UltraZone,159301,Sports,05-02-2025,06-02-2025,1,2025,2,Wednesday,BR,pt,5032,92751,6095,754,441,6.5714,0.4755,7.9978
